ILOC_CODE_2016,H_w_In_ps_OO_DS_SH,H_w_In_ps_OO_DS_SDRTHT,H_w_In_ps_OO_DS_FA,H_w_In_ps_OO_DS_OD_C,H_w_In_ps_OO_DS_OD_CH,H_w_In_ps_OO_DS_OD_IH_t_SO,H_w_In_ps_OO_OD_HF_a_SO,H_w_In_ps_OO_DS_OD_Tot,H_w_In_ps_OO_DS_NS,H_w_In_ps_OO_Tot,H_w_In_ps_M_DS_SH,H_w_In_ps_M_DS_SDRTHT,H_w_In_ps_M_DS_FA,H_w_In_ps_M_DS_OD_C,H_w_In_ps_M_DS_OD_CH,H_w_In_ps_M_DS_OD_IH_t_SO,H_w_In_ps_M_OD_HF_a_SO,H_w_In_ps_M_DS_OD_Tot,H_w_In_ps_M_DS_NS,H_w_In_ps_M_Tot,H_w_In_ps_RREA_DS_SH,H_w_In_ps_RREA_DS_SDRTHT,H_w_In_ps_RREA_DS_FA,H_w_In_ps_RREA_DS_OD_C,H_w_In_ps_RREA_DS_OD_CH,H_w_In_ps_RREA_DS_OD_IH_t_SO,H_w_In_ps_RREA_OD_HF_a_SO,H_w_In_ps_RREA_DS_OD_Tot,H_w_In_ps_RREA_DS_NS,H_w_In_ps_RREA_Tot,H_w_In_ps_RHA_DS_SH,H_w_In_ps_RHA_DS_SDRTHT,H_w_In_ps_RHA_DS_FA,H_w_In_ps_RHA_DS_OD_C,H_w_In_ps_RHA_DS_OD_CH,H_w_In_ps_RHA_DS_OD_IH_t_SO,H_w_In_ps_RHA_OD_HF_a_SO,H_w_In_ps_RHA_DS_OD_Tot,H_w_In_ps_RHA_DS_NS,H_w_In_ps_RHA_Tot,H_w_In_ps_R_PSH_DS_SH,H_w_In_ps_R_PSH_DS_SDRTHT,H_w_In_ps_R_PSH_DS_FA,H_w_In_ps_R_PSH_DS_OD_C,H_w_In_ps_R_PSH_DS_OD_CH,H_w_In_ps_R_PSH_DS_OD_IH_t_SO,H_w_In_ps_R_PSH_OD_HF_a_SO,H_w_In_ps_R_PSH_DS_OD_Tot,H_w_In_ps_R_PSH_DS_NS,H_w_In_ps_R_PSH_Tot,H_w_In_ps_R_HCC_DS_SH,H_w_In_ps_R_HCC_DS_SDRTHT,H_w_In_ps_R_HCC_DS_FA,H_w_In_ps_R_HCC_DS_OD_C,H_w_In_ps_R_HCC_DS_OD_CH,H_w_In_ps_R_HCC_DS_OD_IH_t_SO,H_w_In_ps_R_HCC_OD_HF_a_SO,H_w_In_ps_R_HCC_DS_OD_Tot,H_w_In_ps_R_HCC_DS_NS,H_w_In_ps_R_HCC_Tot,H_w_In_ps_R_OLT_DS_SH,H_w_In_ps_R_OLT_DS_SDRTHT,H_w_In_ps_R_OLT_DS_FA,H_w_In_ps_R_OLT_DS_OD_C,H_w_In_ps_R_OLT_DS_OD_CH,H_w_In_ps_R_OLT_DS_OD_IH_t_SO,H_w_In_ps_R_OLT_OD_HF_a_SO,H_w_In_ps_R_OLT_DS_OD_Tot,H_w_In_ps_R_OLT_DS_NS,H_w_In_ps_R_OLT_Tot,H_w_In_ps_R_LNS_DS_SH,H_w_In_ps_R_LNS_DS_SDRTHT,H_w_In_ps_R_LNS_DS_FA,H_w_In_ps_R_LNS_DS_OD_C,H_w_In_ps_R_LNS_DS_OD_CH,H_w_In_ps_R_LNS_DS_OD_IH_t_SO,H_w_In_ps_R_LNS_OD_HF_a_SO,H_w_In_ps_R_LNS_DS_OD_Tot,H_w_In_ps_R_LNS_DS_NS,H_w_In_ps_R_LNS_Tot,H_w_In_ps_R_Tot_DS_SH,H_w_In_ps_R_Tot_DS_SDRTHT,H_w_In_ps_R_Tot_DS_FA,H_w_In_ps_R_Tot_DS_OD_C,H_w_In_ps_R_Tot_DS_OD_CH,H_w_In_ps_R_Tot_DS_OD_IH_t_SO,H_w_In_ps_R_Tot_OD_HF_a_SO,H_w_In_ps_R_Tot_DS_OD_Tot,H_w_In_ps_R_Tot_DS_NS,H_w_In_ps_R_Tot_Tot,H_w_In_ps_OTT_DS_SH,H_w_In_ps_OTT_DS_SDRTHT,H_w_In_ps_OTT_DS_FA,H_w_In_ps_OTT_DS_OD_C,H_w_In_ps_OTT_DS_OD_CH,H_w_In_ps_OTT_DS_OD_IH_t_SO,H_w_In_ps_OTT_OD_HF_a_SO,H_w_In_ps_OTT_DS_OD_Tot,H_w_In_ps_OTT_DS_NS,H_w_In_ps_OTT_Tot,H_w_In_ps_T_NS_DS_SH,H_w_In_ps_T_NS_DS_SDRTHT,H_w_In_ps_T_NS_DS_FA,H_w_In_ps_T_NS_DS_OD_C,H_w_In_ps_T_NS_DS_OD_CH,H_w_In_ps_T_NS_DS_OD_IH_t_SO,H_w_In_ps_T_NS_OD_HF_a_SO,H_w_In_ps_T_NS_DS_OD_Tot,H_w_In_ps_T_NS_DS_NS,H_w_In_ps_T_NS_Tot,H_w_In_ps_Tot_DS_SH,H_w_In_ps_Tot_DS_SDRTHT,H_w_In_ps_Tot_DS_FA,H_w_In_ps_Tot_DS_OD_C,H_w_In_ps_Tot_DS_OD_CH,H_w_In_ps_Tot_DS_OD_IH_t_SO,H_w_In_ps_Tot_OD_HF_a_SO,H_w_In_ps_Tot_DS_OD_Tot,H_w_In_ps_Tot_DS_NS,H_w_In_ps_Tot_Tot,OH_OO_DS_SH,OH_OO_DS_SDRTHT,OH_OO_DS_FA,OH_OO_DS_OD_C,OH_OO_DS_OD_CH,OH_OO_DS_OD_IH_t_SO,OH_OO_OD_HF_a_SO,OH_OO_DS_OD_Tot,OH_OO_DS_NS,OH_OO_DS_Tot,OH_M_DS_SH,OH_M_DS_SDRTHT,OH_M_DS_FA,OH_M_DS_OD_C,OH_M_DS_OD_CH,OH_M_DS_OD_IH_t_SO,OH_M_OD_HF_a_SO,OH_M_DS_OD_Tot,OH_M_DS_NS,OH_M_DS_Tot,OH_RREA_DS_SH,OH_RREA_DS_SDRTHT,OH_RREA_DS_FA,OH_RREA_DS_OD_C,OH_RREA_DS_OD_CH,OH_RREA_DS_OD_IH_t_SO,OH_RREA_OD_HF_a_SO,OH_RREA_DS_OD_Tot,OH_RREA_DS_NS,OH_RREA_DS_Tot,OH_RHA_DS_SH,OH_RHA_DS_SDRTHT,OH_RHA_DS_FA,OH_RHA_DS_OD_C,OH_RHA_DS_OD_CH,OH_RHA_DS_OD_IH_t_SO,OH_RHA_OD_HF_a_SO,OH_RHA_DS_OD_Tot,OH_RHA_DS_NS,OH_RHA_DS_Tot,OH_R_PSH_DS_SH,OH_R_PSH_DS_SDRTHT,OH_R_PSH_DS_FA,OH_R_PSH_DS_OD_C,OH_R_PSH_DS_OD_CH,OH_R_PSH_DS_OD_IH_t_SO,OH_R_PSH_OD_HF_a_SO,OH_R_PSH_DS_OD_Tot,OH_R_PSH_DS_NS,OH_R_PSH_DS_Tot,OH_R_HCC_DS_SH,OH_R_HCC_DS_SDRTHT,OH_R_HCC_DS_FA,OH_R_HCC_DS_OD_C,OH_R_HCC_DS_OD_CH,OH_R_HCC_DS_OD_IH_t_SO,OH_R_HCC_OD_HF_a_SO,OH_R_HCC_DS_OD_Tot,OH_R_HCC_DS_NS,OH_R_HCC_DS_Tot,OH_R_OLT_DS_SH,OH_R_OLT_DS_SDRTHT,OH_R_OLT_DS_FA,OH_R_OLT_DS_OD_C,OH_R_OLT_DS_OD_CH,OH_R_OLT_DS_OD_IH_t_SO,OH_R_OLT_OD_HF_a_SO,OH_R_OLT_DS_OD_Tot,OH_R_OLT_DS_NS,OH_R_OLT_DS_Tot,OH_R_LNS_DS_SH,OH_R_LNS_DS_SDRTHT,OH_R_LNS_DS_FA,OH_R_LNS_DS_OD_C,OH_R_LNS_DS_OD_CH,OH_R_LNS_DS_OD_IH_t_SO,OH_R_LNS_OD_HF_a_SO,OH_R_LNS_DS_OD_Tot,OH_R_LNS_DS_NS,OH_R_LNS_DS_Tot
ILOC10702201,57,0,0,0,0,0,0,0,0,58,201,8,0,0,0,0,0,0,3,212,119,3,3,0,0,0,0,0,0,128,41,52,0,0,0,0,0,0,0,92,23,3,0,0,0,0,0,0,3,29,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,199,62,3,0,0,0,0,0,7,271,3,0,0,0,0,0,0,0,0,9,7,3,0,0,0,0,0,0,4,13,472,72,3,0,0,0,0,0,11,554,1990,49,0,0,0,0,0,8,13,2059,3896,116,24,0,4,3,3,6,21,4058,1153,96,39,0,0,0,3,4,12,1298,148,142,3,0,0,0,0,0,0,300,313,30,0,0,0,0,0,0,15,357,12,12,3,0,0,0,0,0,0,25,53,3,0,0,0,0,0,0,3,61,31,0,0,0,0,0,0,0,7,35
ILOC10702202,30,4,0,0,0,0,0,0,0,29,117,5,0,0,0,0,0,0,0,120,44,7,4,0,0,0,0,0,3,55,6,0,4,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,67,10,8,0,0,0,0,0,3,82,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,214,15,8,0,0,0,0,0,3,241,1390,64,0,0,0,0,0,0,0,1456,3169,140,0,0,0,0,0,0,0,3311,767,203,39,0,0,0,0,0,0,1009,13,23,4,0,0,0,0,0,0,40,170,27,0,0,0,0,0,0,0,198,0,0,5,0,0,0,0,0,0,8,46,3,0,0,0,0,0,0,0,50,5,3,0,0,0,0,0,0,0,13
ILOC10702203,54,11,0,0,0,0,0,0,0,61,132,8,7,0,0,0,0,0,0,155,125,47,48,0,0,0,0,0,0,221,68,36,15,0,0,0,0,0,0,117,26,6,9,0,0,0,0,0,0,38,3,3,3,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,228,86,79,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,0,3,0,21,429,104,91,0,0,0,0,3,0,627,2348,457,127,0,5,0,0,3,3,2948,2659,304,245,0,0,0,0,0,3,3216,1262,707,973,0,0,4,3,11,16,2965,238,239,186,0,0,0,0,0,0,656,290,113,84,0,0,0,0,0,0,491,20,40,43,0,0,0,0,0,0,105,20,15,4,0,0,0,0,0,3,43,28,5,8,0,0,0,0,0,0,43
ILOC10702204,76,7,0,0,0,0,0,0,0,78,219,13,6,0,0,0,0,0,0,240,184,59,28,0,0,0,0,0,3,271,39,38,24,0,0,0,0,0,0,98,26,5,0,0,0,0,0,0,0,38,4,5,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,260,110,53,0,0,0,0,0,3,426,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,25,572,130,64,0,0,0,3,3,3,772,2432,232,66,0,0,0,0,3,0,2733,3790,615,116,0,0,0,0,3,6,4533,1289,720,410,0,0,3,0,5,24,2446,110,197,158,0,0,0,0,0,0,470,374,89,45,0,0,0,0,0,3,514,11,46,34,0,0,0,0,0,3,93,28,11,5,0,0,0,3,3,0,45,15,7,6,0,0,0,0,0,0,35
ILOC10702205,64,0,0,0,0,0,0,0,0,64,135,19,0,0,0,0,0,0,0,154,161,34,24,0,0,0,0,0,3,220,90,14,7,0,0,0,0,0,0,118,37,0,0,0,0,0,0,0,0,39,9,5,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,307,55,32,0,0,0,4,4,3,395,9,0,0,0,0,0,0,0,0,5,20,3,0,0,0,0,0,0,0,22,527,82,35,0,0,0,4,4,3,652,1840,156,50,0,0,0,0,0,3,2055,2066,470,83,0,0,0,0,3,4,2625,1313,685,444,0,0,5,9,17,17,2470,287,128,110,0,0,0,0,0,0,526,334,74,44,0,0,0,3,3,6,460,18,24,17,0,0,0,0,0,0,58,33,11,8,0,0,0,0,0,5,55,28,5,3,0,0,0,0,0,0,41
ILOC10702206,57,0,0,0,0,0,0,0,0,59,165,0,0,0,0,0,0,0,0,171,88,4,0,0,0,0,0,0,0,95,15,0,0,0,0,0,0,0,0,15,28,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,138,4,0,0,0,0,0,0,3,145,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,379,3,0,0,0,0,0,0,3,392,3033,19,19,15,0,0,0,16,6,3095,5117,36,3,3,0,3,0,4,9,5170,1144,44,11,0,0,0,0,3,7,1214,50,0,0,0,0,0,0,0,0,50,378,16,8,0,0,0,0,0,7,409,8,0,0,0,0,0,0,0,0,7,46,0,0,4,0,0,0,4,3,51,35,0,0,0,0,0,0,0,0,34
ILOC10702207,35,0,0,0,0,0,0,0,0,41,81,0,0,0,0,0,0,0,0,84,35,0,0,0,0,0,0,0,0,35,13,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,188,3,0,0,0,0,0,0,0,194,1558,122,9,0,81,0,0,78,0,1770,1861,83,0,0,0,0,0,0,0,1939,394,80,0,0,0,0,8,8,0,486,33,39,23,0,0,0,0,0,0,89,120,15,0,0,0,0,0,0,0,138,0,0,10,0,0,0,0,0,0,11,4,0,0,0,4,0,0,4,0,6,18,0,0,0,0,0,0,0,0,21
ILOC10702301,20,4,0,0,0,0,0,0,0,22,7,11,0,0,0,0,0,0,0,15,4,5,8,0,0,0,0,0,0,13,32,8,24,0,0,0,0,0,0,65,0,3,0,0,0,0,0,0,0,3,21,0,5,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,58,17,44,0,0,0,0,0,0,113,4,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,8,95,29,41,0,0,0,0,0,0,169,378,79,104,0,0,0,0,0,0,568,317,136,194,0,0,0,0,0,0,653,87,89,248,0,0,0,0,0,0,414,8,24,202,0,0,0,0,0,0,231,24,13,33,0,0,0,0,0,0,70,0,4,11,0,0,0,0,0,0,16,15,19,3,0,0,0,0,0,0,38,4,0,7,0,0,0,0,0,0,13
ILOC10702302,58,15,20,0,0,0,0,0,0,96,41,34,31,0,0,0,0,0,0,106,30,32,164,0,0,0,4,4,0,230,20,55,139,0,0,0,0,0,0,217,11,8,32,0,0,0,0,0,0,48,0,8,12,0,0,0,0,0,0,20,0,4,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,64,99,352,0,0,0,4,4,0,520,3,0,3,0,0,0,0,0,0,4,4,3,13,0,0,0,0,0,0,20,163,155,428,0,0,0,4,4,0,752,6198,2504,3739,0,0,0,46,51,19,12509,3932,2703,4118,0,0,0,67,67,43,10866,1075,1349,12644,0,0,0,219,226,48,15338,57,441,2069,0,0,0,0,0,0,2566,488,389,2407,0,0,0,79,79,27,3389,16,22,248,0,0,0,3,3,0,288,42,84,257,0,0,0,6,9,0,384,43,23,149,0,0,0,3,3,0,223
ILOC10702401,44,10,9,0,0,0,0,0,0,64,44,17,17,0,0,0,0,0,0,81,63,20,93,0,0,0,6,6,0,179,4,3,13,0,0,0,0,0,0,18,12,7,6,0,0,0,0,0,0,25,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,81,37,110,0,0,0,6,9,0,233,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,170,69,139,0,0,0,9,10,0,387,7484,1904,2118,47,0,0,25,69,9,11591,5194,1742,3903,0,0,0,20,21,22,10888,1697,1066,7378,0,0,0,139,139,48,10318,86,100,537,0,0,0,3,3,0,725,645,258,1056,8,0,0,48,58,23,2045,42,58,84,0,0,0,0,0,5,181,82,41,108,12,0,0,15,21,6,257,70,29,69,0,0,0,3,3,4,176
ILOC10702501,90,18,16,4,0,0,0,3,0,126,143,28,32,0,0,0,0,0,0,206,69,20,89,0,0,0,0,0,0,181,12,17,18,0,0,0,0,0,0,53,16,3,13,0,0,0,0,0,0,33,0,0,3,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,103,60,129,0,0,0,0,0,0,291,3,0,0,0,0,0,0,0,0,3,6,5,11,0,0,0,0,0,0,23,348,101,185,4,0,0,3,5,0,638,9849,2406,2424,27,16,0,16,60,13,14751,9195,1703,2595,3,0,0,12,19,25,13538,1426,946,4538,0,0,0,65,61,24,6995,89,342,446,0,0,0,0,0,3,875,512,216,700,0,3,0,19,22,13,1460,22,63,105,0,0,0,0,0,0,192,50,135,26,9,8,0,6,21,3,235,64,20,48,0,0,0,5,5,0,133
ILOC10702502,121,5,5,0,0,0,0,0,0,136,221,34,9,0,0,0,0,0,0,261,35,24,44,0,0,0,3,3,0,99,16,20,13,0,0,0,0,0,0,55,9,3,8,0,0,0,0,0,0,24,3,4,0,0,0,0,0,0,0,7,4,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,73,46,65,0,3,0,3,8,0,186,3,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,3,12,421,88,85,0,0,0,0,4,4,609,11166,1309,951,5,13,0,3,32,15,13475,12575,1544,1400,0,0,0,10,14,20,15555,1286,652,1818,0,8,3,30,35,15,3810,152,273,282,0,0,0,0,0,0,711,445,166,252,0,0,0,4,3,10,875,38,39,74,0,0,0,0,0,0,151,26,13,14,4,50,0,3,63,3,115,58,9,11,0,0,0,0,0,0,82
ILOC10702601,9,19,9,0,0,0,0,0,0,41,5,21,19,0,0,0,0,0,0,50,6,43,101,0,0,0,4,4,0,156,3,96,155,0,0,0,0,0,0,258,3,8,14,0,0,0,0,0,3,23,0,6,33,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,7,159,305,0,0,0,4,4,3,481,0,0,7,0,0,0,0,0,0,11,0,11,13,0,0,0,0,0,0,24,22,217,362,0,0,0,4,4,4,606,500,1215,1549,0,0,0,13,13,14,3289,321,1976,4690,0,0,0,9,13,23,7017,137,1813,9891,0,0,0,64,62,62,11966,10,333,1947,0,0,0,0,0,10,2307,57,553,1901,0,0,0,30,31,23,2569,10,51,512,0,0,0,7,7,6,592,3,32,407,0,0,0,3,3,12,459,4,27,92,0,0,0,0,0,0,128
ILOC10702602,0,6,5,0,0,0,0,0,0,11,0,23,23,0,0,0,0,0,0,45,0,25,84,0,0,0,0,0,0,108,0,35,47,0,0,0,0,0,0,81,0,9,8,0,0,0,0,0,0,23,0,3,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,3,76,147,0,0,0,0,0,4,231,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,16,6,112,191,0,0,0,0,0,3,307,108,1264,2763,0,0,0,15,14,19,4162,71,1431,3407,0,0,0,12,13,16,4936,33,1692,9659,0,0,0,49,55,48,11483,0,280,1006,0,0,0,0,0,3,1290,13,564,1845,0,0,0,19,19,16,2449,0,21,82,0,0,0,0,0,6,109,3,23,84,0,0,0,6,6,4,125,0,29,92,0,0,0,0,0,3,127
ILOC10702603,0,8,10,0,0,0,0,0,0,13,0,5,13,0,0,0,0,0,0,21,0,17,53,0,0,0,0,0,0,68,7,89,38,0,0,0,0,0,0,132,0,3,8,0,0,0,0,0,0,17,0,3,28,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,109,135,0,0,0,0,0,0,253,0,5,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,5,11,130,164,0,0,0,0,0,0,303,111,853,3123,0,0,6,10,10,13,4108,79,836,3330,0,0,0,13,13,8,4258,54,892,10136,0,0,0,50,49,41,11168,39,694,681,0,0,0,0,0,4,1422,18,328,2144,0,0,3,5,10,15,2512,4,25,336,0,0,0,0,0,0,366,5,20,259,0,0,3,3,3,12,298,0,18,140,0,0,0,0,0,0,168
ILOC10702604,0,4,0,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,17,0,13,16,0,0,0,0,0,0,32,0,7,80,0,0,0,0,0,0,87,0,4,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,106,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,39,115,0,0,0,0,0,0,158,9,182,143,0,0,0,0,0,3,338,4,207,394,0,0,0,3,3,8,617,3,203,907,0,0,0,20,20,9,1140,0,30,850,0,0,0,0,0,0,884,0,104,228,0,0,0,9,9,10,352,0,3,37,0,0,0,0,0,0,37,0,6,35,0,0,0,3,3,0,45,0,3,19,0,0,0,0,0,0,21
ILOC10702701,6,8,7,0,0,0,0,0,0,20,3,6,14,0,0,0,0,0,0,26,16,5,46,0,0,0,0,0,0,74,3,3,7,0,0,0,0,0,0,12,3,4,4,0,0,0,0,0,0,9,3,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,62,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,43,26,85,0,0,0,0,0,0,153,2732,500,1025,0,0,0,4,4,6,4262,1663,618,1481,0,0,0,14,15,8,3785,454,401,4296,0,0,0,40,40,21,5213,16,40,197,0,0,0,0,0,0,251,222,125,682,0,0,0,17,17,15,1058,24,10,79,0,0,0,0,0,3,116,24,4,51,0,0,0,5,5,4,86,18,7,48,0,0,0,0,0,0,80
ILOC10702702,10,3,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,12,11,0,16,0,0,0,0,0,0,26,0,6,5,0,0,0,0,0,0,10,8,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,6,20,0,0,0,0,0,0,48,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,9,21,0,0,0,0,0,0,75,2273,696,615,0,0,0,6,5,8,3602,1387,638,799,0,0,0,3,7,11,2832,529,308,2501,0,0,0,24,24,28,3394,19,105,200,0,0,0,0,0,0,331,214,96,584,0,0,0,6,6,10,916,29,13,40,0,0,0,0,0,3,86,29,23,87,0,0,0,4,4,3,149,21,18,27,0,0,0,0,0,4,71
ILOC10702703,26,3,14,0,0,0,0,0,0,46,21,5,18,0,0,0,0,0,0,43,21,7,42,0,0,0,4,4,0,79,9,7,8,0,0,0,0,0,0,27,4,0,4,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,40,17,66,0,0,0,4,4,0,134,0,0,4,0,0,0,0,0,0,6,4,0,3,0,0,0,0,0,0,3,94,34,100,0,0,0,4,4,0,232,6015,792,2974,0,0,0,25,29,26,9836,4191,1052,4054,0,0,0,55,55,19,9378,1205,632,6874,0,0,0,144,144,43,8897,83,181,449,0,0,0,0,0,4,719,397,116,1065,0,0,0,51,51,17,1636,23,14,100,0,0,0,0,0,8,153,27,59,152,0,0,0,3,3,7,250,45,18,67,0,0,0,3,3,3,134
ILOC10702704,13,0,0,0,0,0,0,0,0,13,3,0,5,0,0,0,0,0,0,6,15,3,10,0,0,0,0,0,0,26,5,6,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,7,17,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,36,11,18,0,0,0,0,0,0,73,2493,138,537,0,0,0,11,11,6,3181,1778,226,1496,0,0,0,33,33,23,3557,533,250,3051,0,0,0,59,59,46,3941,79,91,276,0,0,0,0,0,0,448,183,42,449,0,0,0,16,16,13,692,13,20,37,0,0,0,0,0,0,65,23,7,87,0,0,0,0,0,9,119,20,4,33,0,0,0,3,3,3,67
ILOC10702801,31,0,5,0,0,0,0,0,0,37,13,7,9,0,0,0,0,0,0,26,11,3,29,0,0,0,0,0,0,49,0,0,5,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,3,44,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,65,10,64,0,0,0,0,0,0,137,8266,854,3179,0,0,0,8,8,15,12324,6710,947,4095,0,0,0,5,5,13,11767,1595,635,8728,3,0,0,41,46,25,11022,27,81,422,0,0,0,0,0,0,531,608,192,1327,0,0,0,17,20,18,2158,23,23,145,0,0,0,0,0,0,191,46,18,136,0,0,0,4,4,28,229,68,10,90,0,0,0,0,0,3,174
ILOC10702802,0,0,9,0,0,0,0,0,0,13,7,6,13,0,0,0,0,0,0,31,4,6,69,0,0,0,3,3,0,84,0,3,12,0,0,0,0,0,0,14,0,3,11,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,101,0,0,0,3,3,0,119,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,16,19,133,0,0,0,3,3,0,181,3601,2093,5779,0,0,0,14,12,32,11511,2508,1710,5111,0,3,0,4,11,16,9363,592,1163,13155,0,0,0,61,57,35,15002,3,26,445,0,0,0,0,0,3,476,260,366,2389,0,0,0,19,20,6,3041,11,12,98,0,0,0,0,0,3,127,20,10,96,0,3,0,5,9,7,137,32,28,135,0,0,0,0,0,5,193
ILOC10702901,109,0,0,0,0,0,0,0,0,114,326,8,0,0,0,0,0,0,0,338,117,5,0,0,0,0,3,3,0,118,15,0,0,0,0,0,0,0,0,17,31,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,177,8,0,0,0,0,3,4,0,189,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,24,640,14,3,0,0,0,3,9,0,668,4105,245,13,12,0,3,4,21,14,4398,6686,69,16,4,0,3,8,13,16,6807,1078,95,54,0,0,0,7,7,10,1247,82,31,13,0,0,0,0,0,0,124,421,15,8,0,3,4,9,11,8,467,25,23,0,0,0,0,0,0,0,48,69,3,0,19,13,0,0,36,3,115,60,0,0,0,0,0,3,3,0,63
ILOC10703001,333,20,18,5,0,0,0,13,0,382,658,45,26,0,0,0,3,3,0,732,334,85,162,0,0,0,6,6,6,601,319,159,110,0,0,0,0,0,0,595,103,18,28,0,0,0,0,0,0,152,14,14,3,0,0,0,0,0,0,30,14,0,0,0,0,0,0,3,0,18,9,0,0,0,0,0,0,0,0,14,796,273,311,0,0,0,10,15,5,1404,8,6,3,0,0,0,0,0,0,18,47,20,15,0,0,0,0,3,7,83,1846,360,375,11,4,5,19,33,17,2626,20889,2116,2030,136,7,0,44,186,112,25338,18877,1627,1698,7,3,0,31,42,61,22307,4230,2276,5069,4,0,0,93,96,58,11739,1854,1403,1431,0,3,0,3,4,6,4703,1909,596,909,5,0,0,35,39,33,3478,69,125,141,0,0,0,3,9,0,348,170,67,104,20,17,0,10,44,8,392,159,50,91,0,0,0,9,10,4,309
